c,sigma,sigma_prime,kappa,phat_one,m,identity_relerr,residual
0.791,0.4211395302811273,2.0131470646735288,12.648976052893026,-6.283185307179587,156.10406344620966,3.9966896798647735e-10,2.6684210396865637e-13
0.792,0.4231557809530305,2.019348194978888,12.687938903736734,-6.283185307179587,156.78367064052952,3.9677335895647546e-10,2.278732758043134e-13
0.793,0.4251782143512044,2.0255123651146802,12.726669526989573,-6.283185307179587,157.46207050072704,3.9362700144101205e-10,2.37476704967321e-13
0.794,0.4272067930566069,2.0316386548052665,12.765162140389155,-6.283185307179585,158.13921094807094,3.902334352733392e-10,1.816324868286756e-13
0.795,0.42924147872218754,2.037726128139196,12.803410863430312,-6.283185307179587,158.8150397641915,3.8660264789813417e-10,2.9964919434632975e-13
0.796,0.43128223205690275,2.0437738330234843,12.841409713936901,-6.283185307179587,159.48950457245795,3.8269647632689867e-10,2.596811654598241e-13
0.797,0.43332901280931874,2.0497808006683735,12.879152604823544,-6.283185307179587,160.16255272727756,3.785024136985695e-10,2.035038804137912e-13
0.798,0.43538177975065634,2.055746044917905,12.916633339889245,-6.283185307179588,160.83413142304758,3.740513814112428e-10,4.455324997820753e-13
0.799,0.43744049065687063,2.061668561566109,12.95384560952253,-6.283185307179587,161.50418774277648,3.692894336397442e-10,2.6079138848444927e-13
0.8,0.439505102290486,2.0675473277366283,12.990782986801419,-6.283185307179587,162.17266854761237,3.642415525326112e-10,1.9895196601282805e-13
0.801,0.4415755703816307,2.0733813011276405,13.027438922750717,-6.283185307179587,162.8395205285779,3.588863053582829e-10,1.8240964294591322e-13
0.802,0.4436518496078955,2.0791694191910612,13.063806741183928,-6.283185307179587,163.5046902941102,3.5322502604198556e-10,3.2529534621517087e-13
0.803,0.44573389357394955,2.0849105983601284,13.09987963385088,-6.283185307179587,164.168124287633,3.4721532200211184e-10,2.0405899192610377e-13
0.804,0.4478216547900846,2.090603733185372,13.135650655007721,-6.283185307179585,164.8297687887439,3.4085862210646527e-10,3.207434318142077e-13
0.805,0.4499150846496789,2.096247695362479,13.171112715309235,-6.283185307179587,165.48957001204025,3.34168016003966e-10,2.1815882433884326e-13
0.806,0.45201413340616764,2.1018413327711634,13.206258575770665,-6.283185307179585,166.1474740646385,3.271074338065093e-10,2.781108676686017e-13
0.807,0.4541187501483045,2.1073834684625097,13.241080841404221,-6.283185307179585,166.80342691360653,3.196546756429147e-10,2.7466917629226373e-13
0.808,0.4562288827751815,2.1128728995100623,13.27557195400026,-6.283185307179587,167.45737447479272,3.117980090265592e-10,2.650657471292561e-13
0.809,0.45834447796938005,2.1183083958264146,13.309724184691857,-6.283185307179587,168.10926261052424,3.0352481562251813e-10,3.2940317140628395e-13
0.81,0.4604654811694278,2.1236886989519066,13.34352962634405,-6.283185307179588,168.75903708107444,2.948173368160231e-10,3.596012376760882e-13
0.811,0.4625918365404971,2.1290125206779797,13.376980184904053,-6.283185307179587,169.40664361357764,2.856553877221752e-10,2.625677453238495e-13
0.812,0.4647234869441805,2.1342785416197487,13.410067570432183,-6.283185307179587,170.05202792935526,2.760387658610976e-10,3.3995029014022293e-13
0.813,0.4668603739065324,2.139485409722308,13.44278328771763,-6.283185307179585,170.6951356978981,2.6591762469046846e-10,3.8496983378877303e-13
0.814,0.46900243758434995,2.144631738626126,13.475118626006571,-6.283185307179588,171.33591258017185,2.5529404369477773e-10,2.717825964282383e-13
0.815,0.47114961673031963,2.1497161059165477,13.5070646480048,-6.283185307179587,171.974304276497,2.441218409542583e-10,2.1449508835758024e-13
0.816,0.47330184865597585,2.1547370512921926,13.538612178368156,-6.283185307179587,172.61025649219272,2.3240317534205983e-10,3.957945082788683e-13
0.817,0.47545906919267245,2.159693074590143,13.569751791295271,-6.283185307179585,173.2437149594645,2.2012330643345866e-10,3.063105324940807e-13
0.818,0.4776212126509075,2.164582633635422,13.600473797015885,-6.283185307179587,173.87462549443518,2.0722034924962563e-10,2.5857094243519896e-13
0.819,0.47978821177692604,2.1694041419938492,13.630768227669654,-6.283185307179585,174.5029339792228,1.9372601259218494e-10,2.2715163083830703e-13
0.82,0.48195999770750597,2.1741559665406056,13.660624822032197,-6.283185307179585,175.12858636933868,1.7953542987086066e-10,4.765077221691172e-13
0.821,0.4841364999217965,2.1788364248303274,13.6900330089866,-6.283185307179585,175.75152875132244,1.6471913535779315e-10,4.883177195935673e-13
0.822,0.486317646190835,2.18344378230109,13.718981889960219,-6.2831853071795845,176.37170734209286,1.4918089466844427e-10,2.956523914576792e-13
0.823,0.48850336252353677,2.1879762492745614,13.747460220072197,-6.283185307179587,176.9890684886463,1.3294294344961499e-10,3.677752546948909e-13
0.824,0.4906935731105643,2.192431977697892,13.775456387664885,-6.283185307179585,177.6035587207623,1.1594461125147672e-10,3.681499549657019e-13
0.825,0.4928882002634936,2.1968090576558836,13.802958392387533,-6.283185307179585,178.215124766727,9.81634761670419e-11,4.634070904785403e-13
0.826,0.4950871643519896,2.201105513630914,13.829953821696812,-6.283185307179585,178.82371355005955,7.960404336581556e-11,3.170796958329447e-13
0.827,0.4972903837352435,2.205319300437263,13.856429825312757,-6.283185307179587,179.42927223614555,6.020439885716455e-11,3.835820550079916e-13
0.828,0.4994977746909437,2.2094482988411355,13.882373087696953,-6.283185307179585,180.03174825932652,3.9949808412463706e-11,4.461986335968504e-13
0.829,0.5017092513383902,2.213490310852502,13.907769798471408,-6.283185307179585,180.63108932218577,1.8795745105956468e-11,3.800293413291911e-13
0.83,0.5039247255575434,2.2174430546043373,13.932605620242617,-6.283185307179587,181.22724343563826,3.245802949585741e-12,4.74953409934642e-13
0.831,0.5061441069021501,2.2213041588173836,13.956865653824488,-6.283185307179587,181.82015895251618,2.6237311618823742e-11,2.787770014833768e-13
0.832,0.5083673025075379,2.2250711568067234,13.98053440057894,-6.283185307179587,182.4097845727599,5.020176260482619e-11,3.631539513548887e-13
0.833,0.5105942169919977,2.228741479983336,14.003595721586121,-6.2831853071795845,182.9960693759071,7.520508267770716e-11,2.688960165642129e-13
0.834,0.5128247523513579,2.2323124507738883,14.026032793156858,-6.283185307179587,183.57896285973194,1.0126223489662155e-10,4.028999356364693e-13
0.835,0.5150588078460898,2.2357812749502743,14.047828058638265,-6.283185307179585,184.15841494847265,1.2838002321493158e-10,4.249933738265099e-13
0.836,0.5172962798807723,2.239145033260201,14.068963175828053,-6.283185307179587,184.734376020784,1.566150085097416e-10,4.0168562920328554e-13
0.837,0.5195370618744278,2.2424006723091257,14.089418959683348,-6.283185307179585,185.30679694674038,1.860279109212177e-10,5.339062525422378e-13
0.838,0.5217810441215582,2.2455449946130615,14.109175319820222,-6.283185307179585,185.87562909947965,2.166514019551887e-10,2.8044233602031454e-13
0.839,0.524028113642491,2.2485746477265107,14.128211192202967,-6.283185307179587,186.44082437566274,2.48526812943212e-10,2.354783035229957e-13
0.84,0.5262781540228509,2.251486112342158,14.146504464372242,-6.283185307179585,187.002335227567,2.817027445003001e-10,4.3256110499045874e-13
0.841,0.5285310452400916,2.2542756892599276,14.164031893569264,-6.283185307179587,187.5601146717764,3.1623419850937416e-10,5.413447468072263e-13
0.842,0.5307866634766353,2.2569394850805056,14.180769016845773,-6.2831853071795845,188.1141162993829,3.522011426308855e-10,4.2388315080188477e-13
0.843,0.5330448809179602,2.2594733964875138,14.196690052304811,-6.283185307179587,188.66429429530567,3.896194781872227e-10,5.594413821086164e-13
0.844,0.5353055655340447,2.261873092947339,14.211767790402977,-6.283185307179587,189.21060343621448,4.286170856979224e-10,4.3642867098014904e-13
0.845,0.537568580842908,2.264133997647655,14.225973474181044,-6.283185307179587,189.75299908062783,4.692485223096342e-10,3.8544861746814263e-13
0.846,0.53983378565391,2.266251266437677,14.23927666694188,-6.283185307179585,190.29143716440447,5.115105953496931e-10,4.902744876744691e-13
0.847,0.5421010337890837,2.268219764544049,14.251645105955713,-6.283185307179585,190.82587417106186,5.555993503956581e-10,6.828981824469338e-13
0.848,0.5443701737795655,2.270034040786935,14.263044540450288,-6.283185307179588,191.35626708641394,6.015761922690053e-10,4.650724250154781e-13
0.849,0.5466410485354648,2.2716882989401372,14.273438551663343,-6.283185307179587,191.88257334683826,6.495199247636969e-10,7.194245199571014e-13
0.85,0.5489134949849575,2.273176365904634,14.28278835287155,-6.283185307179588,192.40475075528656,6.995596635989154e-10,3.9124259387790516e-13
0.851,0.5511873436800916,2.274491656236694,14.291052566512361,-6.283185307179587,192.92275736847992,7.517571427085221e-10,3.872457909892546e-13
0.852,0.5534624183649164,2.2756271325600173,14.298186975448884,-6.283185307179585,193.43655135684415,8.062960642499704e-10,3.297362383136715e-13
0.853,0.5557385355020609,2.276575261263836,14.304144244610065,-6.2831853071795845,193.9460908189394,8.632886730612853e-10,5.987432771803469e-13
0.854,0.5580155037517424,2.277327962844766,14.308873608981376,-6.283185307179587,194.4513335381165,9.229184517902493e-10,4.056754931980322e-13
0.855,0.560293123399036,2.277876556099548,14.31232052295544,-6.283185307179585,194.95223668400124,9.852996900378898e-10,4.658495811327157e-13
0.856,0.5625711857207605,2.2782116952554285,14.314426265313273,-6.283185307179587,195.44875643154924,1.0506649201315397e-09,5.507816425165402e-13
0.857,0.5648494722867472,2.2783232989935085,14.315127493261778,-6.283185307179585,195.94084747765947,1.1191549024254502e-09,5.520028878436278e-13
0.858,0.5671277541846141,2.2782004700812135,14.314355737471985,-6.283185307179587,196.42846244611286,1.1909774554090883e-09,3.58268970046538e-13
0.859,0.5694057911591286,2.277831404138823,14.312036828842862,-6.283185307179587,196.91155114127216,1.2664557627877158e-09,4.722888746755416e-13
0.86,0.5716833306546154,2.2772032857936297,14.3080902460145,-6.283185307179585,197.39005961566676,1.3457345256980042e-09,4.638511796883904e-13
0.861,0.5739601067456064,2.276302170094048,14.302428370277124,-6.2831853071795845,197.8639290180208,1.4292116470977179e-09,6.378231276471524e-13
0.862,0.5762358389413148,2.2751128466959125,14.294955632223141,-6.283185307179587,198.33309416037386,1.517168658021443e-09,4.738431869100168e-13
0.863,0.5785102308436642,2.2736186838039396,14.285567531204297,-6.2831853071795845,198.7974817357022,1.6099043905390417e-09,8.557599073810707e-13
0.864,0.580782968638105,2.2718014482347573,14.274149504756812,-6.283185307179585,199.2570081110352,1.7079042901685456e-09,3.398392678377604e-13
0.865,0.5830537193910367,2.269641097197978,14.260575620319454,-6.283185307179585,199.71157658599287,1.811579403528933e-09,5.787870183127097e-13
0.866,0.5853221291217741,2.2671155364326063,14.244707055562294,-6.283185307179585,200.16107398364178,1.9214419720887454e-09,4.226619054747971e-13
0.867,0.5875878206142067,2.2642003381356015,14.226390326078702,-6.283185307179587,200.60536641763645,2.038045968635181e-09,3.8324898810060404e-13
0.868,0.5898503909220753,2.2608684106061494,14.20545520970088,-6.283185307179587,201.04429402292297,2.162117014916381e-09,7.696066006701585e-13
0.869,0.5921094085165121,2.257089609587854,14.181712304487245,-6.283185307179587,201.47766439239754,2.29430196434864e-09,5.719869022868806e-13
0.87,0.5943644100096557,2.2528302788523975,14.15495014212901,-6.283185307179587,201.90524439763865,2.4354967157086995e-09,5.361266985914881e-13
0.871,0.5966148963784383,2.248052704365874,14.124931758373885,-6.283185307179585,202.32674998336697,2.5866951672425946e-09,4.0589753780295723e-13
0.872,0.5988603285900405,2.242714462295461,14.091390596431278,-6.283185307179585,202.7418334230162,2.7490029860896743e-09,4.963807143099075e-13
0.873,0.6011001225128244,2.2367676356924733,14.054025585248532,-6.283185307179587,203.15006740315079,2.923771492411891e-09,8.152367669822524e-13
0.874,0.6033336429649309,2.230157867572007,14.012495189834162,-6.283185307179585,203.5509251450866,3.1125630060515797e-09,5.10924635932497e-13
0.875,0.6055601967173322,2.2228232086216426,13.966410171198321,-6.283185307179585,203.94375559571026,3.3171755960545443e-09,4.843903056439558e-13
0.876,0.6077790242195208,2.21469270491914,13.915324712723221,-6.283185307179587,204.3277525283193,3.5397998305303104e-09,4.4431125445498765e-13
0.877,0.6099892897541669,2.205684653600076,13.858725460199043,-6.283185307179587,204.70191618754632,3.782999300595683e-09,5.382361223382759e-13
0.878,0.6121900696422997,2.195704430269402,13.796017871052257,-6.283185307179588,205.06500595505116,4.050039821818355e-09,7.340517083065379e-13
0.879,0.6143803380095658,2.184641758211938,13.726509056285396,-6.2831853071795845,205.41548248850586,4.344671442683587e-09,4.957145804951324e-13
0.88,0.6165589494706889,2.172367241512874,13.649385997437195,-6.283185307179585,205.75143804795852,4.67165763152732e-09,0.0
0.881,0.6187246178797958,2.158727915150225,13.563687586988413,-6.283185307179587,206.0705146420179,5.036837952450647e-09,4.000133557724439e-13
0.882,0.6208758899999163,2.143541463613131,13.468268302875702,-6.283185307179585,206.36981180980794,5.44772732938119e-09,4.303224443447107e-13
0.883,0.6230111125246222,2.1265886079652994,13.361750375001746,-6.283185307179585,206.64579051052974,5.913797856369275e-09,7.05990821359137e-13
0.884,0.6251283902789003,2.1076029294098517,13.242459844815107,-6.283185307179587,206.8941889409734,6.447327163283673e-09,5.873079800267078e-13
0.885,0.6272255325252355,2.0862570352562617,13.108339643527417,-6.283185307179585,207.10998426059237,7.0646042977051325e-09,5.331290964250002e-13
0.886,0.6292999829427294,2.0621433924316244,12.956829165524761,-6.283185307179585,207.2874688333084,7.787469604706401e-09,5.3179682879545e-13
0.887,0.631348726730355,2.0347471967584734,12.784693801033809,-6.283185307179587,207.420574838275,8.64597305373395e-09,7.178702077226262e-13
0.888,0.6333681649171866,2.00340702010221,12.587777674887649,-6.2831853071795845,207.50370327787408,9.682488402743123e-09,5.92081939032596e-13
0.889,0.635353940413332,1.9672561188645914,12.360634876965026,-6.283185307179587,207.5335416830573,1.0958651342761984e-08,4.681810494844285e-13
0.89,0.6373006908740676,1.9251320664977578,12.095961666612489,-6.283185307179587,207.5127828143301,1.2567293659999511e-08,6.404876629062528e-13
0.891,0.6392016866852858,1.8754324099927657,11.783689535760342,-6.283185307179587,207.4574701703981,1.4654611792232003e-08,7.879252805764736e-13
0.892,0.6410482812644825,1.8158740281759234,11.409473212768884,-6.283185307179587,207.4112943377996,1.7463112460331287e-08,1.5498713423767185e-13
0.893,0.6428290399252863,1.7430710031750125,10.952038351140644,-6.283185307179587,207.47351990377166,2.1422553418948874e-08,1.4144241333724494e-13
0.894,0.6445282858963612,1.651746445744011,10.378229283064206,-6.2831853071795845,207.85509879459477,2.7362986119457798e-08,1.6364687382974807e-13
0.895,0.6461235108163499,1.533138611910797,9.63299435743325,-6.283185307179585,208.99903011797272,3.708147488418077e-08,2.581268532253489e-13
0.896,0.6475803531522684,1.3714132807826316,8.616844251302199,-6.283185307179587,211.87066137490964,5.5173080504046867e-08,6.656897255652439e-13
0.897,0.648841632559951,1.1342634171216726,7.126787928401773,-6.283185307179587,218.79482034769578,9.702430364541083e-08,5.56998891454441e-13
0.898,0.6497986805197508,0.7418063035755925,4.660907643140161,-6.283185307179585,236.53232000961268,2.5225582344675143e-07,5.917488721252084e-13
0.8981,0.6498701617248765,0.6871623845805709,4.317569855320433,-6.283185307179585,239.53558405743306,2.911076625703639e-07,5.805356195764944e-13
0.8982,0.6499359738286358,0.6283406224434066,3.947981915023095,-6.283185307179587,242.8937718622568,3.414866369317074e-07,7.429612480791548e-13
0.8983,0.6499956724516367,0.5647934369663844,3.5487032762789124,-6.283185307179587,246.658119080579,4.0903415881358854e-07,8.745226764972358e-13
0.8984,0.650048753377327,0.4958676840128372,3.1156301157788753,-6.283185307179587,250.8881162896008,5.036814314309983e-07,6.437073096776658e-13
0.8985,0.650094640677963,0.42077699446437156,2.643821533590608,-6.283185307179587,255.6524017155859,6.446630226263194e-07,1.177946629127291e-13
0.8986,0.6501326716324658,0.3385647110720649,2.127266678744473,-6.283185307179587,261.02917202727605,8.746475554301614e-07,7.189804307472514e-13
0.8987,0.6501620773052349,0.2480533971134645,1.5585675030516555,-6.283185307179588,267.10540044128913,1.3107645485400423e-06,6.766809335090329e-13
0.8988,0.6501819571623721,0.14777476437697817,0.9284984861037473,-6.283185307179585,273.9734242748558,2.4316721209763516e-06,8.58202398035246e-13
0.8989,0.6501912453173069,0.035870364596888166,0.2253826618145216,-6.283185307179587,281.7220068902203,1.1154559102023248e-05,8.656408923002346e-13
0.899,0.6501886647692171,-0.0900525538567007,-0.5658140596702623,-6.283185307179587,290.41602568732355,4.990300292378287e-06,5.793143742494067e-13
0.8991,0.6501726639617732,-0.23313608537498223,-1.4648340227136833,-6.283185307179587,300.05288768577395,2.1869240578613877e-06,6.293854326600012e-13
0.8992,0.6501413265220828,-0.39760286635622477,-2.498208809744165,-6.283185307179587,310.4712913038147,1.472347837888759e-06,6.874500968478969e-13
0.8993,0.6500922388777022,-0.5892856800497822,-3.702586841984565,-6.283185307179587,321.16229508616357,1.157199218433913e-06,5.774269951075439e-13
0.8994,0.6500222889082725,-0.8165131590173842,-5.1302984036921115,-6.283185307179585,330.881484176831,9.902269370403593e-07,5.019318294330333e-13
0.8995,0.6499273458939394,-1.091674130488114,-6.859184697669507,-6.283185307179585,336.86843386436385,8.979545238580112e-07,9.771072839726003e-13
