xi,phi_prime,phat
108.7890625,6.0120042505491765e-15,3.840051669248962e-06
108.88671875,-3.6890478175464984e-14,8.662573414239596e-07
108.984375,-9.836377324498775e-14,-2.0924439315227314e-06
109.08203125,-1.4389401626247532e-13,-4.89379597286e-06
109.1796875,-1.9965656330817723e-13,-7.405841834904648e-06
109.27734375,-2.276078817697649e-13,-9.513084420925429e-06
109.375,-2.5668188275697293e-13,-1.1121736375929486e-05
109.47265625,-2.5181729212094693e-13,-1.2163823721173409e-05
109.5703125,-2.400723056990587e-13,-1.2599967430482423e-05
109.66796875,-2.1647392011044354e-13,-1.2420734202160285e-05
109.765625,-1.983935979592095e-13,-1.1646518689827495e-05
109.86328125,-1.5307988533808052e-13,-1.0325990930128199e-05
109.9609375,-1.108768194729332e-13,-8.533211184659068e-06
110.05859375,-4.647529071641374e-14,-6.36357666355318e-06
110.15625,1.9032156990822875e-15,-3.928817731032068e-06
110.25390625,6.064331106499008e-14,-1.3513028311060435e-06
110.3515625,9.912602198166538e-14,1.242060279702004e-06
110.44921875,1.4459658805066794e-13,3.726025450271522e-06
110.546875,1.797557225208881e-13,5.983010503934016e-06
110.64453125,2.2482528798348875e-13,7.908615669138891e-06
110.7421875,2.430078032204361e-13,9.416401453026042e-06
110.83984375,2.584505359027742e-13,1.0441709919751151e-05
110.9375,2.493560322578368e-13,1.09443635526518e-05
111.03515625,2.482971012385116e-13,1.0910133122048033e-05
111.1328125,2.19675818798972e-13,1.0350927364229736e-05
111.23046875,2.0133926485043435e-13,9.303719757834087e-06
111.328125,1.618522378776385e-13,7.828288237861874e-06
111.42578125,1.255532175089233e-13,6.003899426809804e-06
111.5234375,6.49625692508594e-14,3.925117301042279e-06
111.62109375,1.8726440318904382e-14,1.6969549535245876e-06
111.71875,-4.130235026304623e-14,-5.70384414195836e-07
111.81640625,-9.415855727604735e-14,-2.766916053089766e-06
111.9140625,-1.5579983989134203e-13,-4.788168347817506e-06
112.01171875,-1.9588108265747125e-13,-6.540110707438652e-06
112.109375,-2.4690743870946305e-13,-7.943484257497962e-06
112.20703125,-2.699973558128656e-13,-8.93733810208399e-06
112.3046875,-2.921422479173999e-13,-9.481615965694532e-06
112.40234375,-2.884170352789323e-13,-9.558686743118798e-06
112.5,-2.874377794552505e-13,-9.173765398795508e-06
112.59765625,-2.569133267150744e-13,-8.354225143304121e-06
112.6953125,-2.2424549771401328e-13,-7.147855211209464e-06
112.79296875,-1.6416994619099738e-13,-5.620168327157094e-06
112.890625,-1.1752813204621202e-13,-3.850905740419824e-06
112.98828125,-4.330426332741305e-14,-1.929923543664493e-06
113.0859375,1.5136516616803767e-14,4.732971231255266e-08
113.18359375,8.252763577073705e-14,1.984518416914743e-06
113.28125,1.3526900608435789e-13,3.7890781176395408e-06
113.37890625,1.9780039229229246e-13,5.3766030341351e-06
113.4765625,2.3969476784804864e-13,6.674756660273171e-06
113.57421875,2.879497890599824e-13,7.626526161496007e-06
113.671875,3.0861739861921893e-13,8.192676317419332e-06
113.76953125,3.202168359371972e-13,8.353300078769937e-06
113.8671875,3.137205154535292e-13,8.108408299926598e-06
113.96484375,3.0645241244772566e-13,7.477548594821336e-06
114.0625,2.761831927275279e-13,6.4984902328646706e-06
114.16015625,2.374161026509579e-13,5.22505628069324e-06
114.2578125,1.7917857390390308e-13,3.7242237296287067e-06
114.35546875,1.1587206834940742e-13,2.0726453066999792e-06
114.453125,4.3752895967452235e-14,3.527715939909458e-07
114.55078125,-1.0040709017148177e-14,-1.3512320777760315e-06
114.6484375,-9.469145040792962e-14,-2.957573322462153e-06
114.74609375,-1.6576460777804652e-13,-4.390727954507597e-06
114.84375,-2.438977592668256e-13,-5.584958818156324e-06
114.94140625,-2.9725094882511865e-13,-6.4872958536341005e-06
115.0390625,-3.5017970339520923e-13,-7.059844120951604e-06
115.13671875,-3.7891316669430316e-13,-7.281321428417301e-06
115.234375,-3.9992426487485544e-13,-7.147766206810335e-06
115.33203125,-3.932635093149948e-13,-6.6723973822542e-06
115.4296875,-3.7657666320699076e-13,-5.884649202829775e-06
115.52734375,-3.1338728699996734e-13,-4.828443286244151e-06
115.625,-2.486421788242068e-13,-3.559795713438491e-06
115.72265625,-1.5231609303444638e-13,-2.1438871616278206e-06
115.8203125,-6.314089010507252e-14,-6.517474923453085e-07
115.91796875,3.768446079387691e-14,8.432781068203561e-07
116.015625,1.2560601651347163e-13,2.2691069987114558e-06
116.11328125,2.213258784818375e-13,3.5583677739859933e-06
116.2109375,2.998531724948289e-13,4.651556048492726e-06
116.30859375,3.689129535600721e-13,5.499750936234796e-06
116.40625,4.107017084077218e-13,6.066769719562423e-06
116.50390625,4.497818697944518e-13,6.330667643574726e-06
116.6015625,4.5324390459286403e-13,6.284523092702353e-06
116.69921875,4.555410925705147e-13,5.93648397626748e-06
116.796875,4.1741322001815777e-13,5.309087207039178e-06
116.89453125,3.8353795996070994e-13,4.437897948965811e-06
116.9921875,3.122379666275414e-13,3.36954719226694e-06
117.08984375,2.3799666470354346e-13,2.159273698574546e-06
117.1875,1.3653849753541714e-13,8.680982126257828e-07
117.28515625,4.161678354211385e-14,-4.4022689205217857e-07
117.3828125,-6.911743775955629e-14,-1.7023412809982538e-06
117.48046875,-1.7198678656992107e-13,-2.8583217477145862e-06
117.578125,-2.7619143264100964e-13,-3.854503517763461e-06
117.67578125,-3.644749316639979e-13,-4.645946120268641e-06
117.7734375,-4.4569015125595413e-13,-5.198431817105858e-06
117.87109375,-5.009295318993757e-13,-5.489909242701428e-06
117.96875,-5.503381409870371e-13,-5.51132330351114e-06
118.06640625,-5.592552254498437e-13,-5.266803083313299e-06
118.1640625,-5.47953423791582e-13,-4.773210968728969e-06
118.26171875,-4.981772646274955e-13,-4.059086924843593e-06
118.359375,-4.318733373529106e-13,-3.1630503412488795e-06
118.45703125,-3.336085338675476e-13,-2.131746810915422e-06
118.5546875,-2.3551261455761654e-13,-1.0174474574421147e-06
118.65234375,-1.0739353795512956e-13,1.245768890106259e-07
118.75,1.2745307368478726e-14,1.2387758582088006e-06
118.84765625,1.462368188562641e-13,2.2720011926366716e-06
118.9453125,2.663130816971216e-13,3.176021426475982e-06
119.04296875,3.8399766995008266e-13,3.909751628274673e-06
119.140625,4.824440693230068e-13,4.441096228365187e-06
119.23828125,5.657363826768894e-13,4.7483235400354e-06
119.3359375,6.113561751664739e-13,4.820914702559135e-06
119.43359375,6.425527142865069e-13,4.659856188327558e-06
119.53125,6.344198516641333e-13,4.2773724156754795e-06
119.62890625,6.027535239829798e-13,3.6961220480761288e-06
119.7265625,5.296379349659734e-13,2.9479069499816628e-06
119.82421875,4.3911456416734655e-13,2.0719653114202193e-06
119.921875,3.107442496544191e-13,1.1129391225006318e-06
120.01953125,1.7132400697927789e-13,1.1862014322305235e-07
120.1171875,1.508167465887313e-14,-8.624128028606012e-07
120.21484375,-1.303896834820978e-13,-1.7831493045111836e-06
120.3125,-2.949253524407657e-13,-2.600382263203135e-06
120.41015625,-4.302134601426518e-13,-3.276716849761119e-06
120.5078125,-5.621800088148983e-13,-3.782261046382617e-06
120.60546875,-6.541043918860601e-13,-4.095922412498598e-06
120.703125,-7.212343080552169e-13,-4.206256122812842e-06
120.80078125,-7.474212522230414e-13,-4.1118319964264e-06
120.8984375,-7.442589414370499e-13,-3.821112025310648e-06
120.99609375,-6.903251444272493e-13,-3.351853657484582e-06
121.09375,-6.176001681643867e-13,-2.730076645359313e-06
121.19140625,-4.972807257305991e-13,-1.9886515753775513e-06
121.2890625,-3.64501898653291e-13,-1.1655853095811189e-06
121.38671875,-1.989846925726113e-13,-3.020917359250453e-07
121.484375,-4.0589722601055363e-14,5.594551232399166e-07
121.58203125,1.3849619200128439e-13,1.3775847803076184e-06
121.6796875,2.964846709282775e-13,2.1137109857093555e-06
121.77734375,4.617785027175138e-13,2.733935623486089e-06
121.875,5.890870714748428e-13,3.210592270379622e-06
121.97265625,7.059187832921293e-13,3.523460026810205e-06
122.0703125,7.793764989613013e-13,3.6605954413968985e-06
122.16796875,8.36865943449551e-13,3.6187497457305533e-06
122.265625,8.401975016027495e-13,3.4033592231153857e-06
122.36328125,8.113371935761921e-13,3.0281173317024175e-06
122.4609375,7.352274515650757e-13,2.5141571895492306e-06
122.55859375,6.258887492603413e-13,1.8888912529235116e-06
122.65625,4.745099633995734e-13,1.1845706415822667e-06
122.75390625,3.096916290921733e-13,4.366388766183413e-07
122.8515625,1.2223464346195132e-13,-3.1803672590119264e-07
122.94921875,-6.699644319180016e-14,-1.04296846025531e-06
123.046875,-2.7080225688481513e-13,-1.703798884947712e-06
123.14453125,-4.4438207067886826e-13,-2.2699153907961112e-06
123.2421875,-6.176154222189406e-13,-2.715853496173167e-06
123.33984375,-7.507374655237392e-13,-3.0224252993894006e-06
123.4375,-8.603619089575513e-13,-3.1775239728681908e-06
123.53515625,-9.047098038506568e-13,-3.1765717315556734e-06
123.6328125,-9.234692038233954e-13,-3.022596505559987e-06
123.73046875,-8.965278195406974e-13,-2.7259407191129836e-06
123.828125,-8.355706199835784e-13,-2.3036232358278133e-06
123.92578125,-7.162583083422055e-13,-1.7783918390902102e-06
124.0234375,-5.771564032579589e-13,-1.17751781023142e-06
124.12109375,-3.9815270619371256e-13,-5.313956085491847e-07
124.21875,-2.135052813378942e-13,1.2798115842340223e-07
124.31640625,-6.383095447819921e-17,7.685916847642799e-07
124.4140625,2.121178660574395e-13,1.3599311875958358e-06
124.51171875,4.2698121224045997e-13,1.874451598866855e-06
124.609375,6.1135644756031e-13,2.2888322777335937e-06
124.70703125,7.767798593650642e-13,2.585022770505986e-06
124.8046875,8.980506826537851e-13,2.7510117367704317e-06
124.90234375,9.925528193488788e-13,2.781290228369901e-06
125.0,1.030306059585198e-12,2.6769928428463037e-06
125.09765625,1.0297917800316244e-12,2.4457161057517392e-06
125.1953125,9.622860511731595e-13,2.1010290005557566e-06
125.29296875,8.572331934107578e-13,1.6617051100477282e-06
125.390625,6.991212860289381e-13,1.150718683800805e-06
125.48828125,5.188463269538193e-13,5.940575097713601e-07
125.5859375,2.967334913434667e-13,1.9413285136249327e-08
125.68359375,6.753133387861076e-14,-5.451850779987274e-07
125.78125,-1.8348639154869573e-13,-1.0727282760704733e-06
125.87890625,-4.2070419149050467e-13,-1.5385083868951987e-06
125.9765625,-6.544614094010029e-13,-1.9212652719427397e-06
126.07421875,-8.371559520819877e-13,-2.204144964159258e-06
126.171875,-9.898857205482675e-13,-2.375427460169181e-06
126.26953125,-1.0968242700071051e-12,-2.4289932605029886e-06
126.3671875,-1.1594933739962639e-12,-2.364511172497295e-06
126.46484375,-1.1562006773630034e-12,-2.18734365513137e-06
126.5625,-1.1060148378765794e-12,-1.9081796630129526e-06
126.66015625,-9.953844440236218e-13,-1.5424178864632918e-06
126.7578125,-8.392962412127844e-13,-1.109334871104317e-06
126.85546875,-6.334460437170909e-13,-6.310822069231073e-07
126.953125,-3.9796085013850367e-13,-1.3156436601508013e-07
127.05078125,-1.3190889197794599e-13,3.6474646589478816e-07
127.1484375,1.4508721474032112e-13,8.340002616871318e-07
127.24609375,4.274671401360882e-13,1.2541063124615663e-06
127.34375,6.78483095003491e-13,1.6057638963634134e-06
127.44140625,9.19254000081323e-13,1.873338835236444e-06
127.5390625,1.1064459465136495e-12,2.0455466539822345e-06
127.63671875,1.2519460195043413e-12,2.1159131243252824e-06
127.734375,1.3299240200066878e-12,2.0829942596362067e-06
127.83203125,1.357532405984398e-12,1.950349757944809e-06
127.9296875,1.3081869922656074e-12,1.7262758847886678e-06
128.02734375,1.2064395428485953e-12,1.423315261374306e-06
128.125,1.0297728940593183e-12,1.0575714394486692e-06
128.22265625,8.158696453338342e-13,6.478650150876161e-07
128.3203125,5.377853252593563e-13,2.1477496703953159e-07
128.41796875,2.371751249082321e-13,-2.203864012764049e-07
128.515625,-7.711959674184444e-14,-6.366142612798615e-07
128.61328125,-3.8965094287550056e-13,-1.0142173563868603e-06
128.7109375,-7.042197721681078e-13,-1.3357415874221593e-06
128.80859375,-9.847658060943657e-13,-1.5867681671451518e-06
128.90625,-1.2246212863030016e-12,-1.7565502865551491e-06
129.00390625,-1.3952731161044752e-12,-1.838460706248492e-06
129.1015625,-1.5072923553055014e-12,-1.8302323211679182e-06
129.19921875,-1.5422132444835277e-12,-1.7339840656483397e-06
129.296875,-1.5158949156910523e-12,-1.5560350120578593e-06
129.39453125,-1.408770775235127e-12,-1.3065196676004443e-06
129.4921875,-1.2345186253668644e-12,-9.988268018700358e-07
129.58984375,-9.867303104060031e-13,-6.488922142915976e-07
129.6875,-6.944088727467242e-13,-2.743823050253143e-07
129.78515625,-3.5012413505357173e-13,1.0619012930075139e-07
129.8828125,7.655719427806697e-15,4.743739812754986e-07
129.98046875,3.712660276721419e-13,8.126675929326846e-07
130.078125,7.11270595694448e-13,1.1053438090035787e-06
130.17578125,1.0434430692831532e-12,1.3391737713270234e-06
130.2734375,1.3180712564255656e-12,1.5040165190524553e-06
130.37109375,1.545535722842348e-12,1.5932485525356048e-06
130.46875,1.6856180641235378e-12,1.6040157242330879e-06
130.56640625,1.7583987903238815e-12,1.5372987155477626e-06
130.6640625,1.73072793536085e-12,1.397792508014724e-06
130.76171875,1.6373084733473965e-12,1.1936092094882617e-06
130.859375,1.4476853211724002e-12,9.358219288539902e-07
130.95703125,1.1942849669023464e-12,6.378747113371851e-07
131.0546875,8.567149187476583e-13,3.1488952277193527e-07
131.15234375,4.832898521693289e-13,-1.709436230400497e-08
131.25,7.30261530423827e-14,-3.4191063151163266e-07
131.34765625,-3.378871599733419e-13,-6.440472245897182e-07
131.4453125,-7.43937562115036e-13,-9.093811723556137e-07
131.54296875,-1.1231474110906006e-12,-1.1258324698301597e-06
131.640625,-1.458010136955582e-12,-1.2839070277303974e-06
131.73828125,-1.718445515909758e-12,-1.3771046642634936e-06
131.8359375,-1.9156303208428045e-12,-1.4021750593180197e-06
131.93359375,-2.0104073937116658e-12,-1.3592122456722025e-06
132.03125,-2.0144032296215633e-12,-1.251586169643893e-06
132.12890625,-1.9085909378573806e-12,-1.0857177326214285e-06
132.2265625,-1.7236453325541867e-12,-8.707111419057628e-07
132.32421875,-1.436858211164224e-12,-6.178640108859497e-07
132.421875,-1.0835507002017038e-12,-3.400811464988901e-07
132.51953125,-6.673897654241501e-13,-5.1222107701262274e-08
132.6171875,-2.210417830655165e-13,2.3458476668830218e-07
132.71484375,2.535630641853086e-13,5.036281705565104e-07
132.8125,7.193199015090577e-13,7.432664460099238e-07
132.91015625,1.1674933992268867e-12,9.425161938105135e-07
133.0078125,1.5668053227688457e-12,1.092549744335569e-06
133.10546875,1.9043503106910503e-12,1.1870792628579158e-06
133.203125,2.142341890709758e-12,1.2226111506720287e-06
133.30078125,2.2906857552996587e-12,1.1985609634580528e-06
133.3984375,2.3244840187007814e-12,1.1172259764039884e-06
133.49609375,2.247960238066025e-12,9.836194375208144e-07
133.59375,2.051588619517478e-12,8.051771381997242e-07
133.69140625,1.7547752259834846e-12,5.913528772154684e-07
133.7890625,1.358211211412102e-12,3.531244317585565e-07
133.88671875,9.023005712103811e-13,1.0243554641917424e-07
133.984375,3.793588938002805e-13,-1.4839795268792947e-07
134.08203125,-1.620210312554068e-13,-3.872886214308477e-07
134.1796875,-7.093609900895688e-13,-6.029553833023754e-07
134.27734375,-1.2225805117185885e-12,-7.854516211005377e-07
134.375,-1.698632133405614e-12,-9.266188850327829e-07
134.47265625,-2.0981538001977063e-12,-1.0204457804921376e-06
134.5703125,-2.4055157356483574e-12,-1.0633165563350125e-06
134.66796875,-2.5865977068477983e-12,-1.0541395255240154e-06
134.765625,-2.6573445591074563e-12,-9.943514268101552e-07
134.86328125,-2.5925820177264916e-12,-8.87799888623997e-07
134.9609375,-2.408939181320662e-12,-7.405119866434721e-07
135.05859375,-2.090107286419868e-12,-5.603622227870548e-07
135.15625,-1.6721926801561353e-12,-3.5665784317764555e-07
135.25390625,-1.1503739917147134e-12,-1.396630538770608e-07
135.3515625,-5.782986413907185e-13,7.991377619333187e-08
135.44921875,4.3775867847287456e-14,2.9144451166650066e-07
135.546875,6.657480932016246e-13,4.848917609940517e-07
135.64453125,1.2746877264933542e-12,6.5128116991182e-07
135.7421875,1.833355761640759e-12,7.831134748016058e-07
135.83984375,2.316205788570415e-12,8.74697614569126e-07
135.9375,2.68130032540276e-12,9.223903614622233e-07
136.03515625,2.931452292436118e-12,9.247327116597894e-07
136.1328125,3.0353600065315588e-12,8.82478438046678e-07
136.23046875,3.0037405305893957e-12,7.985154896964017e-07
136.328125,2.817579322414867e-12,6.77686073113251e-07
136.42578125,2.4921311629466667e-12,5.265160189343663e-07
136.5234375,2.0330698340957582e-12,3.528682067785582e-07
136.62109375,1.4701247618065673e-12,1.6553819620325067e-07
136.71875,8.21802746172235e-13,-2.6187349509311e-08
136.81640625,1.2503149252422663e-13,-2.1298746200202894e-07
136.9140625,-6.032663507694571e-13,-3.859565897706328e-07
137.01171875,-1.3011427742896773e-12,-5.370257124293241e-07
137.109375,-1.9604990327414353e-12,-6.593351049350176e-07
137.20703125,-2.5384969513423526e-12,-7.475417172154507e-07
137.3046875,-3.0083247371749917e-12,-7.980476091312332e-07
137.40234375,-3.3234139408331486e-12,-8.091399443712725e-07
137.5,-3.4944670975461325e-12,-7.810374881377518e-07
137.59765625,-3.4946719377073016e-12,-7.158431556817773e-07
137.6953125,-3.3304685778731275e-12,-6.174066925659294e-07
137.79296875,-2.9864925531888293e-12,-4.911058203577841e-07
137.890625,-2.507824679549709e-12,-3.435579492598035e-07
137.98828125,-1.888309582750991e-12,-1.8227767420388845e-07
138.0859375,-1.1692610535964076e-12,-1.52975910874156e-08
138.18359375,-3.639355918779293e-13,1.4922859700529233e-07
138.28125,4.674201875553522e-13,3.034212241369044e-07
138.37890625,1.2984784902253225e-12,4.400490519795372e-07
138.4765625,2.067004294412552e-12,5.528652661360233e-07
138.57421875,2.7602727449853915e-12,6.368896237958102e-07
138.671875,3.332637559154159e-12,6.886241889605495e-07
138.76953125,3.755033951922903e-12,7.061935300837183e-07
138.8671875,3.989892639689404e-12,6.894040697024845e-07
138.96484375,4.043236794852293e-12,6.397212711255852e-07
139.0625,3.8923872702058225e-12,5.601673319174745e-07
139.16015625,3.5498305989787025e-12,4.551458316410992e-07
139.2578125,3.016403575020816e-12,3.302031784079937e-07
139.35546875,2.3373540824440215e-12,1.91739554486723e-07
139.453125,1.5260519368741277e-12,4.6684252648636686e-08
139.55078125,6.332974982810657e-13,-9.784827513724656e-08
139.6484375,-3.1712307759884283e-13,-2.3490471662508445e-07
139.74609375,-1.2657151644868971e-12,-3.5802481748133365e-07
139.84375,-2.1811140654711828e-12,-4.615432018278165e-07
139.94140625,-2.9962878353638823e-12,-5.408471296845765e-07
140.0390625,-3.6880359651660595e-12,-5.92578614539274e-07
140.13671875,-4.2017685519261544e-12,-6.147722271847589e-07
140.234375,-4.533213007601627e-12,-6.069231751698207e-07
140.33203125,-4.637113457861565e-12,-5.699837108514402e-07
140.4296875,-4.525064436934979e-12,-5.062894101772628e-07
140.52734375,-4.185496107633567e-12,-4.1942021460746605e-07
140.625,-3.643449816468474e-12,-3.1400417702923824e-07
140.72265625,-2.9013110070187035e-12,-1.9547446223375595e-07
140.8203125,-2.0052645981759316e-12,-6.9792201968742e-08
140.91796875,-9.958326226741227e-13,5.685079009408542e-08
141.015625,7.400322971540597e-14,1.7833473650304075e-07
141.11328125,1.1791798209750025e-12,2.889053585548962e-07
141.2109375,2.2371906031562623e-12,3.834441221291819e-07
141.30859375,3.216143070900074e-12,4.577026900410503e-07
141.40625,4.039710929099404e-12,5.084909699545583e-07
141.50390625,4.6940808141730756e-12,5.338105843170226e-07
141.6015625,5.125038363465007e-12,5.329283754565604e-07
141.69921875,5.3196539497808364e-12,5.063875498932593e-07
141.796875,5.243390940840619e-12,4.5595711714469037e-07
141.89453125,4.921106181733735e-12,3.8452323761999947e-07
141.9921875,4.341760095263563e-12,2.9592882484900103e-07
142.08984375,3.539986649105783e-12,1.9477011803289402e-07
142.1875,2.54836414548888e-12,8.616084844369231e-08
142.28515625,1.414374824325267e-12,-2.4524019551854854e-08
142.3828125,1.858786449734835e-13,-1.3191223595354713e-07
142.48046875,-1.0666005400567378e-12,-2.3089303816545453e-07
142.578125,-2.2964714002773598e-12,-3.168583807987065e-07
142.67578125,-3.430868767400323e-12,-3.859153359867511e-07
142.7734375,-4.4328573090668844e-12,-4.3505998158996365e-07
142.87109375,-5.22237012728008e-12,-4.623051361289409e-07
142.96875,-5.7817501091046685e-12,-4.6675666789158356e-07
143.06640625,-6.055107125034152e-12,-4.486356850003985e-07
143.1640625,-6.0371494709049964e-12,-4.092465710602875e-07
143.26171875,-5.715025968946268e-12,-3.5089344172194135e-07
143.359375,-5.1176132708144034e-12,-2.767500322855051e-07
143.45703125,-4.248730701216591e-12,-1.9069017530884496e-07
143.5546875,-3.1573684723155536e-12,-9.708778810509978e-08
143.65234375,-1.881791016771093e-12,-5.96589486837861e-10
143.75,-5.038762883668212e-13,9.407945453519507e-08
143.84765625,9.413524036386506e-13,1.8241371896180683e-07
143.9453125,2.3551188817405873e-12,2.6027161520890005e-07
144.04296875,3.688765163452561e-12,3.2410229598377743e-07
144.140625,4.863989553602649e-12,3.710985734738722e-07
144.23828125,5.823992218085614e-12,3.99317953243789e-07
144.3359375,6.514100173831338e-12,4.07759696192755e-07
144.43359375,6.9031424867399335e-12,3.9639503568044816e-07
144.53125,6.95117096708213e-12,3.6614998967177854e-07
144.62890625,6.670464402391268e-12,3.1884250139148336e-07
144.7265625,6.044227352218583e-12,2.570778101618617e-07
144.82421875,5.1143881278513155e-12,1.8410789098775537e-07
144.921875,3.9087948218387555e-12,1.0366242191826332e-07
145.01953125,2.499966662303159e-12,1.9759966478580698e-08
145.1171875,9.35879829971105e-13,-6.349115341126119e-08
145.21484375,-6.950938524346052e-13,-1.4209250392189136e-07
145.3125,-2.336127947011208e-12,-2.123460762277992e-07
145.41015625,-3.887123168617197e-12,-2.710267086834855e-07
145.5078125,-5.282041083165603e-12,-3.155284329929076e-07
145.60546875,-6.443814393530198e-12,-3.4397819245068865e-07
145.703125,-7.309931257760451e-12,-3.553120765715107e-07
145.80078125,-7.839360085061903e-12,-3.493111160176732e-07
145.8984375,-7.986259535962141e-12,-3.2659568561974636e-07
145.99609375,-7.737751374902988e-12,-2.885795765744599e-07
146.09375,-7.112644577534484e-12,-2.3738672078232193e-07
146.19140625,-6.1280839747930624e-12,-1.757352935380225e-07
146.2890625,-4.828617217048146e-12,-1.0679540121803874e-07
146.38671875,-3.2586946192734233e-12,-3.402771552811525e-08
146.484375,-1.50209871292125e-12,3.898880774084099e-08
146.58203125,3.65203857556657e-13,1.0873161622992988e-07
146.6796875,2.243018650773709e-12,1.719031931529099e-07
146.77734375,4.062039959433934e-12,2.2558562495580943e-07
146.875,5.701728065291933e-12,2.6737392692747666e-07
146.97265625,7.1071197042513205e-12,2.9548210887003843e-07
147.0703125,8.177205432582134e-12,3.088173921506917e-07
147.16796875,8.879676436353027e-12,3.0701961067035767e-07
147.265625,9.145517561688126e-12,2.904645632405839e-07
147.36328125,8.980321961924317e-12,2.602318442912932e-07
147.4609375,8.361261581228052e-12,2.1803938200060215e-07
147.55859375,7.330264730886572e-12,1.66148473445355e-07
147.65625,5.912314646726999e-12,1.0724445621741712e-07
147.75390625,4.192749773766313e-12,4.429923066359493e-08
147.8515625,2.2196334587571227e-12,-1.9577396578674216e-08
147.94921875,1.0176633538931847e-13,-8.129017257367393e-08
148.046875,-2.0633593017574226e-12,-1.379072432645352e-07
148.14453125,-4.166845483597478e-12,-1.867982822611222e-07
148.2421875,-6.106947666248034e-12,-2.2575545281627014e-07
148.33984375,-7.773736415982123e-12,-2.5309170374507483e-07
148.4375,-9.099677674982817e-12,-2.677120962912069e-07
148.53515625,-1.000373318885059e-11,-2.6915524133337126e-07
148.6328125,-1.0433430462682846e-11,-2.576034213223997e-07
148.73046875,-1.0352894139316536e-11,-2.3386150813057852e-07
148.828125,-9.77513520090365e-12,-1.9930628838794303e-07
148.92578125,-8.69556798809149e-12,-1.5580920362815737e-07
149.0234375,-7.178482529761586e-12,-1.056367350913436e-07
149.12109375,-5.267925271633693e-12,-5.133366006711336e-08
149.21875,-3.064539560128449e-12,4.404868831060665e-09
149.31640625,-6.616773035891362e-13,5.886604448395576e-08
149.4140625,1.8204188706108963e-12,1.094504406230252e-07
149.51171875,4.270682012104994e-12,1.5379508049080965e-07
149.609375,6.54227804451244e-12,1.8988276223802943e-07
149.70703125,8.547735860712737e-12,2.161326361885476e-07
149.8046875,1.015873254271961e-11,2.3146802880378558e-07
149.90234375,1.130813136451812e-11,2.3535868011765916e-07
150.0,1.1913571327263741e-11,2.2783584907040023e-07
150.09765625,1.195595689699586e-11,2.0948007707475424e-07
150.1953125,1.1406221109567873e-11,1.8138272222941125e-07
150.29296875,1.0291432284787886e-11,1.4508361821921035e-07
150.390625,8.637018205215771e-12,1.0248831801971795e-07
150.48828125,6.532211094889595e-12,5.576929917509741e-08
150.5859375,4.06250193937189e-12,7.256197271622823e-09
150.68359375,1.3522450601221651e-12,-4.0679434778584396e-08
150.78125,-1.4934913856436503e-12,-8.573918456423279e-08
150.87890625,-4.321116547159433e-12,-1.2580711573057092e-07
150.9765625,-6.991849353875286e-12,-1.5904822264531932e-07
151.07421875,-9.360389987665525e-12,-1.8399146913291872e-07
151.171875,-1.1323917131832043e-11,-1.9959370483247337e-07
151.26953125,-1.2770263728121341e-11,-2.0528174561547497e-07
151.3671875,-1.3617411812320499e-11,-2.0097100759796575e-07
151.46484375,-1.3811020994227465e-11,-1.8706024542790093e-07
151.5625,-1.3346334187971684e-11,-1.644031046000303e-07
151.66015625,-1.2205283329124364e-11,-1.3425830180632353e-07
151.7578125,-1.0444244134595342e-11,-9.82212415655937e-08
151.85546875,-8.120202483476661e-12,-5.8140718834282455e-08
151.953125,-5.37446394694812e-12,-1.6025005330302716e-08
152.05078125,-2.3072414891768415e-12,2.6057952600430186e-08
152.1484375,9.402779915698944e-13,6.608130414703891e-08
152.24609375,4.210160551880078e-12,1.0215615843991137e-07
152.34375,7.325341666374786e-12,1.3261995146635878e-07
152.44140625,1.015011872338903e-11,1.561122201578671e-07
152.5390625,1.2524117039984034e-11,1.7163437400958155e-07
152.63671875,1.4333612917958122e-11,1.7859088997988594e-07
152.734375,1.5470369760448168e-11,1.7681030133674172e-07
152.83203125,1.5874955954948455e-11,1.665453550096977e-07
152.9296875,1.55022728891667e-11,1.4845272831025647e-07
153.02734375,1.4363565706844249e-11,1.2355367247717013e-07
153.125,1.2488514439844103e-11,9.31778440062435e-08
153.22265625,9.963676041588781e-12,5.889335077633465e-08
153.3203125,6.891577734236484e-12,2.2426647003660684e-08
153.41796875,3.4387836241596795e-12,-1.442367004156985e-08
153.515625,-2.562265310681693e-13,-4.9874891554968704e-08
153.61328125,-4.008423410439703e-12,-8.224578118229434e-08
153.7109375,-7.64332623486422e-12,-1.1003563461152728e-07
153.80859375,-1.097376557579945e-11,-1.3199313086311371e-07
153.90625,-1.383189907342038e-11,-1.4717185287768967e-07
154.00390625,-1.6061312197106227e-11,-1.5497005761869927e-07
154.1015625,-1.7556766679693385e-11,-1.551530802762397e-07
154.19921875,-1.8193963404872166e-11,-1.478576253818999e-07
154.296875,-1.796463540145723e-11,-1.335780838816375e-07
154.39453125,-1.6840257587430458e-11,-1.1313587920451649e-07
154.4921875,-1.4875605819932272e-11,-8.763364313797123e-08
154.58984375,-1.2134387205045132e-11,-5.8396719466514496e-08
154.6875,-8.749328724220445e-12,-2.690505543505749e-08
154.78515625,-4.8628491314287644e-12,5.281053599056632e-09
154.8828125,-6.704073442877552e-13,3.659767172118773e-08
